percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.08499999999999996,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.07999999999999996,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.07499999999999996,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.06999999999999995,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.06499999999999995,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.05999999999999994,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.05499999999999994,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.04999999999999993,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.04499999999999993,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.040000000000000036,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.03500000000000003,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.030000000000000027,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.025000000000000022,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.020000000000000018,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.015000000000000013,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.010000000000000009,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.0050000000000000044,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
0.0,0.0,1405,31.87386569872958,139,83,83,0.02519394748240278,0.25255686662016585,-0.11505486392677555,-0.014103280216850391
