sample,percentile,thresh_syfpeithi,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
BL6-BALBc_HTxB,0.59,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.59,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.585,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.585,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.585,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.585,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5800000000000001,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5800000000000001,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5800000000000001,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5800000000000001,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.575,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.575,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.575,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.575,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5700000000000001,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5700000000000001,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5700000000000001,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5700000000000001,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.565,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.565,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.565,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.565,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.56,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.56,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.56,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.56,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5549999999999999,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5549999999999999,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5549999999999999,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5549999999999999,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.55,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.55,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.55,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.55,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5449999999999999,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5449999999999999,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5449999999999999,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5449999999999999,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.54,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.54,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.54,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.54,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5349999999999999,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5349999999999999,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5349999999999999,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5349999999999999,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.53,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.53,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.53,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.53,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5249999999999999,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5249999999999999,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5249999999999999,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5249999999999999,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.52,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.52,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.52,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.52,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.515,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.515,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.515,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.515,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.51,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.51,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.51,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.51,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.505,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.505,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.505,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.505,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.5,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.5,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.5,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.5,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.495,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.495,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.495,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.495,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.49,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.49,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.49,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.49,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.485,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.485,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.485,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.485,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.48,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.48,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.48,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.48,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.475,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.475,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.475,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.475,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.47,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.47,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.47,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.47,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.46499999999999997,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.46499999999999997,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.46499999999999997,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.46499999999999997,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.45999999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.45999999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.45999999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.45999999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.45499999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.45499999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.45499999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.45499999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.44999999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.44999999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.44999999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.44999999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.44499999999999995,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.44499999999999995,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.44499999999999995,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.44499999999999995,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.43999999999999995,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.43999999999999995,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.43999999999999995,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.43999999999999995,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.43499999999999994,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.43499999999999994,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.43499999999999994,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.43499999999999994,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.42999999999999994,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.42999999999999994,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.42999999999999994,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.42999999999999994,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.42499999999999993,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.42499999999999993,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.42499999999999993,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.42499999999999993,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.42000000000000004,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.42000000000000004,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.42000000000000004,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.42000000000000004,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.41500000000000004,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.41500000000000004,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.41500000000000004,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.41500000000000004,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.41000000000000003,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.41000000000000003,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.41000000000000003,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.41000000000000003,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.405,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.405,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.405,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.405,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.4,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.4,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.4,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.4,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.395,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.395,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.395,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.395,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.39,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.39,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.39,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.39,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.385,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.385,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.385,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.385,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.38,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.38,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.38,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.38,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.375,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.375,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.375,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.375,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.37,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.37,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.37,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.37,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.365,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.365,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.365,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.365,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.36,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.36,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.36,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.36,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.355,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.355,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.355,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.355,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.35,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.35,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.35,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.35,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.345,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.345,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.345,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.345,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.33999999999999997,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.33999999999999997,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.33999999999999997,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.33999999999999997,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.33499999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.33499999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.33499999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.33499999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.32999999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.32999999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.32999999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.32999999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.32499999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.32499999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.32499999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.32499999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.31999999999999995,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.31999999999999995,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.31999999999999995,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.31999999999999995,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.31499999999999995,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.31499999999999995,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.31499999999999995,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.31499999999999995,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.30999999999999994,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.30999999999999994,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.30999999999999994,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.30999999999999994,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.30499999999999994,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.30499999999999994,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.30499999999999994,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.30499999999999994,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.29999999999999993,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.29999999999999993,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.29999999999999993,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.29999999999999993,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.29500000000000004,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.29500000000000004,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.29500000000000004,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.29500000000000004,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.29000000000000004,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.29000000000000004,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.29000000000000004,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.29000000000000004,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.28500000000000003,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.28500000000000003,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.28500000000000003,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.28500000000000003,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.28,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.28,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.28,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.28,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.275,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.275,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.275,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.275,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.27,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.27,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.27,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.27,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.265,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.265,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.265,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.265,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.26,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.26,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.26,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.26,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.255,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.255,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.255,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.255,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.25,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.25,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.25,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.25,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.245,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.245,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.245,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.245,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.24,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.24,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.24,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.24,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.235,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.235,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.235,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.235,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.22999999999999998,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.22999999999999998,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.22999999999999998,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.22999999999999998,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.22499999999999998,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.22499999999999998,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.22499999999999998,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.22499999999999998,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.21999999999999997,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.21999999999999997,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.21999999999999997,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.21999999999999997,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.21499999999999997,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.21499999999999997,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.21499999999999997,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.21499999999999997,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.20999999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.20999999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.20999999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.20999999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.20499999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.20499999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.20499999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.20499999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.19999999999999996,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.19999999999999996,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.19999999999999996,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.19999999999999996,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.19499999999999995,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.19499999999999995,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.19499999999999995,0.0,2.0,-0.029582628917242688,80,1024
BL6-BALBc_HTxB,0.19499999999999995,0.0,5.0,-0.02326004215603029,80,1024
BL6-BALBc_HTxB,0.18999999999999995,0.0,0.0,-0.06081142669736794,80,1024
BL6-BALBc_HTxB,0.18999999999999995,0.0,1.0,-0.03768665789545783,80,1024
BL6-BALBc_HTxB,0.18999999999999995,0.0,2.0,-0.029582628917242688,80,1024
