percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.08499999999999996,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.07999999999999996,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.07499999999999996,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.06999999999999995,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.06499999999999995,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.05999999999999994,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.05499999999999994,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.04999999999999993,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.04499999999999993,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.040000000000000036,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.03500000000000003,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.030000000000000027,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.025000000000000022,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.020000000000000018,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.015000000000000013,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.010000000000000009,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.0050000000000000044,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
0.0,0.0,1458,39.27801724137931,500,335,335,0.0003563861828289605,0.06028863252202354,-0.012189105222925444,-0.0006505660404917286
